DokId;Kolejnosc;NrPozycji;SKU;TypPoz;IloscPlus;IloscMinus;CenaPoRab;Wartosc;Data;KolejnyWDniu;NrDok;TypDok;Aktywny;NrKolejny;AsId;Nazwa_towar;Kod;Marza;CenaDet;Nazwa_asort;Rok;Miesiac;RokMiesiac;DzienTygodnia;czy_remanent;ilosc_netto;Ruch;nazwa_dnia;dlugi_weekend;niedziela_handlowa;kategoria_dnia
1166271;6;6;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;86.0;DF/PAR/230102/60/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166296;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;111.0;DF/PAR/230102/83/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166610;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;426.0;DF/PAR/230102/324/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166615;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;431.0;DF/PAR/230102/72/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166686;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;502.0;DF/PAR/230102/80/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166770;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;582.0;DF/PAR/230102/140/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1166912;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;722.0;DF/PAR/230102/410/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1167043;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-02;853.0;DF/PAR/230102/477/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1167172;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;77.0;DF/PAR/230103/559/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167319;9;9;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;224.0;DF/PAR/230103/679/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167343;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;248.0;DF/PAR/230103/701/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167439;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;342.0;DF/PAR/230103/767/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167519;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;415.0;DF/PAR/230103/836/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167624;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;520.0;DF/PAR/230103/361/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167703;7;7;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;599.0;DF/PAR/230103/892/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167710;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;606.0;DF/PAR/230103/896/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167720;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;616.0;DF/PAR/230103/431/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167726;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;622.0;DF/PAR/230103/436/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1167840;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-03;736.0;DF/PAR/230103/938/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1168052;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;46.0;DF/PAR/230104/1036/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168114;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;108.0;DF/PAR/230104/1087/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168123;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;117.0;DF/PAR/230104/1096/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168239;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;233.0;DF/PAR/230104/648/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168467;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;457.0;DF/PAR/230104/1204/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168568;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;554.0;DF/PAR/230104/1238/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1168810;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-04;796.0;DF/PAR/230104/1397/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;2;False;-0.0;-0.0;Środa;False;False;Środa
1169188;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;202.0;DF/PAR/230105/923/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169232;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;244.0;DF/PAR/230105/1679/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169253;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;265.0;DF/PAR/230105/1692/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169391;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;402.0;DF/PAR/230105/1780/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169391;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;402.0;DF/PAR/230105/1780/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169698;6;6;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;709.0;DF/PAR/230105/1881/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169706;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;717.0;DF/PAR/230105/1888/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169706;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;717.0;DF/PAR/230105/1888/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169812;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;823.0;DF/PAR/230105/1182/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169821;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;832.0;DF/PAR/230105/1188/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169934;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;945.0;DF/PAR/230105/2033/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169952;9;9;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;963.0;DF/PAR/230105/1225/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169970;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;981.0;DF/PAR/230105/1228/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1169999;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;1010.0;DF/PAR/230105/2077/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1170024;14;14;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;1035.0;DF/PAR/230105/2099/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1170038;8;8;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;1049.0;DF/PAR/230105/2113/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1170111;9;9;11398;4;1.0;0.0;6.4722;6.4722;2023-01-05;1122.0;DF/PAR/230105/2177/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;3;False;-0.0;-0.0;Czwartek;False;False;Czwartek
1170242;7;7;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;74.0;DF/PAR/230107/2202/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170295;8;8;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;127.0;DF/PAR/230107/2253/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170319;5;5;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;151.0;DF/PAR/230107/2273/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170332;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;164.0;DF/PAR/230107/2277/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170413;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;245.0;DF/PAR/230107/1352/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170433;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;265.0;DF/PAR/230107/1363/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170466;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;298.0;DF/PAR/230107/1373/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170528;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;360.0;DF/PAR/230107/1404/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170528;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;360.0;DF/PAR/230107/1404/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170578;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;410.0;DF/PAR/230107/2406/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170714;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;546.0;DF/PAR/230107/1486/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170899;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;727.0;DF/PAR/230107/1554/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1170953;12;12;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;781.0;DF/PAR/230107/1575/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1171116;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;944.0;DF/PAR/230107/2677/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1171158;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;986.0;DF/PAR/230107/2711/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1171213;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-07;1041.0;DF/PAR/230107/2756/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;5;False;-0.0;-0.0;Sobota;False;False;Sobota
1171352;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;81.0;DF/PAR/230109/1702/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171435;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;164.0;DF/PAR/230109/1749/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171465;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;194.0;DF/PAR/230109/1764/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171475;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;204.0;DF/PAR/230109/2837/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171477;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;206.0;DF/PAR/230109/2839/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171530;4;4;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;259.0;DF/PAR/230109/2882/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171608;6;6;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;338.0;DF/PAR/230109/2958/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171638;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;368.0;DF/PAR/230109/2981/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1171643;31;30;11398;4;1.0;0.0;5.5;5.5;2023-01-09;373.0;ST/23/6;23;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;;;Poniedziałek;False;False;Poniedziałek
1171953;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-09;671.0;DF/PAR/230109/3119/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;0;False;-0.0;-0.0;Poniedziałek;False;False;Poniedziałek
1172230;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;49.0;DF/PAR/230110/1961/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172313;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;132.0;DF/PAR/230110/2020/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172369;6;6;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;188.0;DF/PAR/230110/2069/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172474;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;293.0;DF/PAR/230110/2151/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172480;2;2;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;299.0;DF/PAR/230110/3322/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172480;3;3;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;299.0;DF/PAR/230110/3322/2;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172500;6;6;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;319.0;DF/PAR/230110/2163/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172500;7;7;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;319.0;DF/PAR/230110/2163/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
1172580;1;1;11398;4;1.0;0.0;6.4722;6.4722;2023-01-10;396.0;DF/PAR/230110/2210/1;21;1.0;;151.0;CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER;5902136817550.0;0.0;3.2315;CUKIER /zbożowe i sypkie;2023;1;2023-01;1;False;-0.0;-0.0;Wtorek;False;False;Wtorek
